Close/Last,SMA10,SMA50,Signal
0.032147,0.030036,0.042341319999999995,0.0
0.031987,0.030286200000000003,0.0415973,0.0
0.032255,0.030542800000000002,0.040848060000000005,0.0
0.032268,0.0306423,0.04016142,0.0
0.035918,0.0314071,0.0397264,0.0
0.036545,0.0321187,0.03931176,0.0
0.03608,0.032884199999999995,0.03879526,0.0
0.035133,0.033405000000000004,0.03834862,0.0
0.033729,0.0337195,0.03784372,0.0
0.03304,0.0339102,0.03734976,0.0
0.032085,0.033904000000000004,0.0368041,0.0
0.033439,0.0340492,0.03628588,0.0
0.033628,0.034186499999999995,0.035805420000000004,0.0
0.031811,0.0341408,0.03538452,0.0
0.034538,0.0340028,0.03510738,0.0
0.034971,0.033845400000000005,0.03480194,0.0
0.036716,0.033909,0.034544740000000004,0.0
0.036056,0.0340013,0.034312,0.0
0.034165,0.0340449,0.03405958,0.0
0.034497,0.0341906,0.03377226,0.0
0.037261,0.0347082,0.03352992,0.0
0.043152,0.035679499999999996,0.03340178,0.0
0.042032,0.0365199,0.03322706,0.0
0.04246,0.0375848,0.03305488,0.0
0.046951,0.0388261,0.03303966,0.0
0.04742,0.040070999999999996,0.03313844,0.0
0.047082,0.0411076,0.03325166,0.0
0.05396,0.042898000000000006,0.033500339999999997,0.0
0.048255,0.044307,0.03373192,0.0
0.050296,0.045886899999999994,0.03426742,0.0
0.05137,0.0472978,0.03472274,0.0
0.048362,0.0478188,0.03517204,0.0
0.049954,0.048611,0.03564644,0.0
0.04936,0.049301,0.03612236,0.0
0.050089,0.0496148,0.03659764,0.0
0.052468,0.0501196,0.0371256,0.0
0.052962,0.0507076,0.03758528,0.0
0.046561,0.0499677,0.037923860000000004,0.0
0.046206,0.0497628,0.0382453,0.0
0.050334,0.0497666,0.03870132,0.0
0.050272,0.0496568,0.03912056,0.0
0.051601,0.0499807,0.039562879999999995,0.0
0.050596,0.0500449,0.039981020000000006,0.0
0.051095,0.050218399999999996,0.040377460000000004,0.0
0.051336,0.050343099999999995,0.04083877999999999,0.0
0.054707,0.050566999999999994,0.04134434,0.0
0.05289,0.0505598,0.04183364,0.0
0.055942,0.0514979,0.04235398,0.0
0.056506,0.052527899999999995,0.04287242,0.0
0.051858,0.0526803,0.04328691999999999,0.0
0.056202,0.0532733,0.043768020000000005,0.0
0.055941,0.0537073,0.044247100000000004,0.0
0.051981,0.0538458,0.04464162,0.0
0.053677,0.054104,0.04506979999999999,0.0
0.053469,0.0543173,0.04542082000000001,0.0
0.055051,0.0543517,0.045790939999999995,0.0
0.064676,0.0555303,0.04636285999999999,0.0
0.065808,0.0565169,0.04697636,0.0
0.075302,0.058396500000000004,0.04780782,0.0
0.081917,0.0614024,0.04878535999999999,0.0
0.081509,0.06393309999999999,0.04977384,0.0
0.078104,0.0661494,0.05066714,0.0
0.088554,0.0698067,0.051765660000000005,0.0
0.087012,0.0731402,0.05286968,0.0
0.086277,0.07642099999999999,0.05390446,0.0
0.088055,0.0797214,0.054966140000000004,0.0
0.085856,0.08183939999999999,0.05594894,0.0
0.085267,0.0837853,0.05693316,0.0
0.081166,0.08437170000000001,0.057873179999999996,0.0
0.083817,0.08456169999999999,0.05885958,0.0
0.077016,0.0841124,0.05965468,0.0
0.077979,0.08409989999999999,0.060351220000000004,0.0
0.078063,0.08305080000000001,0.06107184,0.0
0.078194,0.082169,0.06178652,0.0
0.079202,0.0814615,0.062431539999999994,0.0
0.07825,0.080481,0.06304814,0.0
0.08362,0.0802574,0.0637789,0.0
0.079068,0.0796375,0.06428106,0.0
0.079875,0.07950839999999999,0.06491346,0.0
0.079396,0.0790663,0.06549546,0.0
0.079869,0.0793516,0.06606544,0.0
0.083089,0.0798626,0.06675998,0.0
0.08539,0.08059530000000001,0.0674687,0.0
0.07959,0.0807349,0.0680733,0.0
0.08111,0.08092569999999999,0.06869372,0.0
0.080556,0.0811563,0.06925548,0.0
0.076475,0.0804418,0.06972574,0.0
0.082834,0.08081839999999998,0.07045119999999999,0.0
0.083962,0.0812271,0.07120632,0.0
0.083004,0.0815879,0.07185972,0.0
0.094852,0.0830862,0.07275132,0.0
0.093353,0.0841126,0.07358636,0.0
0.098209,0.0853945,0.07453862,0.0
0.097932,0.0872287,0.07547536,0.0
0.098457,0.0889634,0.07641778,0.0
0.104915,0.09139929999999999,0.07742194000000001,0.0
0.132877,0.0970395,0.07902168,0.0
0.122526,0.10100869999999999,0.08035336000000001,0.0
0.121074,0.1047199,0.08164472,0.0
0.12069,0.10848849999999999,0.08302135999999999,0.0
0.125256,0.1115289,0.08440244,0.0
0.130907,0.1152843,0.08590176,0.0
0.123898,0.11785320000000002,0.08734009999999999,0.0
0.131832,0.1212432,0.08890320000000002,0.0
0.130881,0.1244856,0.09045144000000001,0.0
0.124521,0.1264462,0.09184083999999998,0.0
0.120068,0.12516529999999998,0.09294868,0.0
0.122816,0.1251943,0.09408883999999999,0.0
0.123459,0.1254328,0.09505198,0.0
0.118724,0.12523619999999996,0.09578811999999999,0.0
0.121501,0.1248607,0.09658795999999999,0.0
0.124543,0.1242243,0.09751673999999999,0.0
0.122871,0.12412159999999998,0.09820307999999998,0.0
0.1297,0.12390839999999999,0.09905684,0.0
0.14855,0.1256753,0.1003023,0.0
0.142,0.12742320000000001,0.1013812,0.0
0.137453,0.1291617,0.10241313999999999,0.0
0.145619,0.131442,0.10362017999999999,0.0
0.139993,0.1330954,0.10479672000000001,0.0
0.138719,0.1350949,0.10589476000000002,0.0
0.140603,0.13700510000000002,0.1071665,0.0
0.147789,0.1393297,0.1085627,0.0
0.134754,0.140518,0.10969652,0.0
0.136675,0.1412155,0.11086613999999999,0.0
0.144257,0.14078620000000003,0.11216724000000002,0.0
0.141799,0.1407661,0.11343821999999999,0.0
0.143604,0.1413812,0.1146379,0.0
0.138681,0.1406874,0.11583016,0.0
0.148226,0.1415107,0.11719718,0.0
0.145079,0.14214670000000001,0.11851084,0.0
0.143019,0.14238830000000002,0.11977384,0.0
0.132048,0.1408142,0.12075302,0.0
0.138616,0.1412004,0.12181754,0.0
0.138704,0.1414033,0.12299982,0.0
0.137457,0.1407233,0.12412675999999999,0.0
0.138343,0.1403777,0.1252825,0.0
0.138689,0.13988620000000002,0.12652678,0.0
0.141479,0.140166,0.12769967999999998,0.0
0.132461,0.1385895,0.12866966,0.0
0.12898,0.1369796,0.12958918,0.0
0.131612,0.13583889999999998,0.13032438,0.0
0.121586,0.1347927,0.13088903999999998,0.0
0.123718,0.1333029,0.13139922,0.0
0.123106,0.1317431,0.1319027,0.0
0.122411,0.13023849999999998,0.13238178,0.0
0.112826,0.1276868,0.13254000000000002,0.0
0.113701,0.12518800000000002,0.13215648,0.0
0.108607,0.12190079999999999,0.1318781,0.0
0.109187,0.11957340000000001,0.13164035999999998,0.0
0.117793,0.11845469999999998,0.13158242,0.0
0.116657,0.1169592,0.13141044,0.0
0.123675,0.1171681,0.13126580000000002,0.0
0.123081,0.1171044,0.13124945999999998,0.0
0.114232,0.11621699999999999,0.13089746,0.0
0.09616,0.11359190000000001,0.13020304,0.0
0.101153,0.11242460000000001,0.12973568,0.0
0.087569,0.10981139999999998,0.1290857,0.0
0.091527,0.1081034,0.12845992,0.0
0.093327,0.10651740000000001,0.12785728,0.0
0.089507,0.1036888,0.12727294,0.0
0.09591,0.1016141,0.12676112,0.0
0.094446,0.0986912,0.12615918,0.0
0.09772,0.0961551,0.12565616000000002,0.0
0.099095,0.0946414,0.12504406,0.0
0.09453,0.0944784,0.12396366,0.0
0.096964,0.09405949999999999,0.12306294,0.0
0.091017,0.0944043,0.12213422,0.0
0.09161,0.0944126,0.12105404,0.0
0.093354,0.09441530000000001,0.12012125999999998,0.0
0.090779,0.0945425,0.11916246,0.0
0.091493,0.0941008,0.11818026,0.0
0.089673,0.0936235,0.11701794,0.0
0.080929,0.09194440000000001,0.11594144,0.0
0.081638,0.09019869999999999,0.1148407,0.0
0.077577,0.0885034,0.1135071,0.0
0.086088,0.0874158,0.11239288,0.0
0.095754,0.0878895,0.11143587999999999,0.0
0.098094,0.0885379,0.11062414000000001,0.0
0.104949,0.08969740000000001,0.10975859999999998,0.0
0.101673,0.0907868,0.10889047999999998,0.0
0.098599,0.0914974,0.10800208,0.0
0.10274,0.0928041,0.10741591999999998,0.0
0.0995,0.0946612,0.10663360000000001,0.0
0.094797,0.09597710000000001,0.10575546000000001,0.0
0.092478,0.0974672,0.10485588,0.0
0.098118,0.09867020000000001,0.10405138000000001,0.0
0.098242,0.098919,0.10324244,0.0
0.091167,0.09822630000000002,0.1022362,0.0
0.093068,0.09703819999999999,0.10144834,0.0
0.096177,0.0964886,0.10079227999999998,0.0
0.106688,0.0972975,0.1002938,0.0
0.10421,0.0974445,0.09994628,0.0
0.107015,0.09819599999999999,0.09961222000000002,0.0
0.110782,0.0997945,0.09936574000000001,0.0
0.110103,0.10155700000000001,0.09911958,0.0
0.105801,0.1023253,0.09897908,0.0
0.106575,0.10315860000000002,0.09883656,0.0
0.106292,0.10467110000000002,0.09879025999999999,0.0
0.105684,0.10593270000000002,0.09872020000000001,0.0
0.106173,0.10693230000000001,0.09848780000000001,0.0
0.108509,0.10711439999999998,0.09832484000000001,0.0
0.104647,0.1071581,0.09794428,0.0
0.105677,0.1070243,0.0975962,0.0
0.111159,0.10706199999999999,0.09753474,0.0
0.108777,0.1069294,0.09778708,0.0
0.108235,0.1071728,0.09792872000000001,0.0
0.106843,0.10719959999999999,0.09831419999999999,0.0
0.103016,0.106872,0.09854398,0.0
0.102474,0.10655099999999999,0.09872692000000001,0.0
0.099819,0.1059156,0.09893316,0.0
0.092616,0.10432630000000001,0.09886728,0.0
0.093129,0.10317449999999999,0.09884093999999999,0.0
0.093109,0.1019177,0.09874872,0.0
0.098015,0.10060329999999999,0.09872712,0.0
0.089342,0.09865979999999999,0.09862336000000001,0.0
0.094025,0.0972388,0.09856458,0.0
0.095397,0.09609419999999999,0.09865218,0.0
0.101641,0.09595669999999999,0.0988528,0.0
0.110909,0.0968002,0.09920390000000001,0.0
0.103381,0.0971564,0.09945593999999999,0.0
0.104021,0.09829689999999999,0.0997065,0.0
0.106873,0.09967129999999999,0.10005049999999999,0.0
0.106346,0.10099499999999999,0.10055883999999998,0.0
0.10643,0.1018365,0.10105468000000001,0.0
0.105845,0.10348679999999999,0.10162004,0.0
0.105476,0.1046319,0.1020078,0.0
0.103544,0.10544659999999999,0.1021636,0.0
0.101405,0.105423,0.10222982,0.0
0.106424,0.1049745,0.10225932,0.0
0.109737,0.1056101,0.1024206,0.0
0.106655,0.1058735,0.10258172,0.0
0.107377,0.1059239,0.10267446000000001,0.0
0.117656,0.1070549,0.10303758,0.0
0.128374,0.1092493,0.10370911999999999,0.0
0.148191,0.1134839,0.10482338000000001,0.0
0.178282,0.12076450000000001,0.10642665999999998,0.0
0.160968,0.1265069,0.10768117999999999,0.0
0.13293,0.1296594,0.10851644,0.0
0.137631,0.1327801,0.10940770000000001,0.0
0.140146,0.135821,0.11028708,0.0
0.161788,0.1413343,0.11138908,0.0
0.166779,0.1472745,0.11264046,0.0
0.168949,0.1524038,0.11387913999999999,0.0
0.152549,0.1548213,0.11471448000000001,0.0
0.157602,0.1557624,0.11566446,0.0
0.160176,0.1539518,0.11675196,0.0
0.153716,0.1532266,0.11769478,0.0
0.157755,0.1557091,0.11872403999999999,0.0
0.156855,0.15763149999999998,0.11974746,0.0
0.154173,0.1590342,0.12070746,0.0
0.137939,0.1566493,0.12129605999999998,0.0
0.146634,0.15463480000000002,0.1221358,0.0
0.13866,0.1516059,0.12279546,0.0
0.145733,0.15092429999999998,0.12348694,0.0
0.144387,0.1496028,0.12419914,0.0
0.151025,0.1486877,0.12505493999999998,0.0
0.157005,0.1490166,0.12605818000000002,0.0
0.150666,0.1483077,0.12701118,0.0
0.166247,0.14924690000000002,0.12828664,0.0
0.165706,0.1504002,0.12960438,0.0
0.166682,0.1532745,0.1310857,0.0
0.162647,0.1548758,0.13247606,0.0
0.164883,0.15749810000000003,0.13391154,0.0
0.159082,0.158833,0.13513287999999998,0.0
0.152347,0.159629,0.13639298,0.0
0.135192,0.1580457,0.13721632,0.0
0.152617,0.1576069,0.13836072,0.0
0.154093,0.1579496,0.13940976000000002,0.0
0.160064,0.1573313,0.14039285999999998,0.0
0.161568,0.1569175,0.1415566,0.0
0.179714,0.15822070000000002,0.14307046,0.0
0.181356,0.1600916,0.14456012000000001,0.0
0.178588,0.1614621,0.14600496,0.0
0.181967,0.1637506,0.1475157,0.0
0.173802,0.1658961,0.14887484,0.0
0.175383,0.1699152,0.15027298,0.0
0.227473,0.1774008,0.15275156,0.0
0.215864,0.18357790000000002,0.15504073999999998,0.0
0.268639,0.1944354,0.15828504000000002,0.0
0.330453,0.2113239,0.16269936000000002,0.0
0.282558,0.22160829999999998,0.16621742,0.0
0.305994,0.23407209999999998,0.17018976000000002,0.0
0.327082,0.24892149999999996,0.17437828,0.0
0.277263,0.2584511,0.17735605999999998,0.0
0.289569,0.2700278,0.18018362,0.0
0.278004,0.2802899,0.18217806,0.0
0.308341,0.2883767,0.18512552000000004,0.0
0.315738,0.2983641,0.18878168000000004,0.0
0.308247,0.3023249,0.192194,0.0
0.37594,0.30687359999999997,0.19690988,0.0
0.373039,0.31592169999999997,0.20113490000000003,0.0
0.366203,0.32194259999999997,0.20512338,0.0
0.358611,0.32509550000000004,0.20891662,0.0
0.364042,0.3337734,0.21314648000000003,0.0
0.317121,0.33652859999999996,0.21633686000000002,0.0
0.350721,0.3438003,0.22014776000000003,0.0
0.350545,0.3480207,0.22408434,0.0
0.358062,0.3522531,0.22809047999999998,0.0
0.343327,0.3557611,0.23181992,0.0
0.331956,0.35136270000000003,0.23537558,0.0
0.328683,0.3469271,0.23919046,0.0
